archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical catalog,2014,Lighting / Lamps / LEDs,pg-energy-lighting,Lighting / Lamps / LEDs,,Accepts balanced,English,85,"MCM Electronics Catalog 57, PDF page 149",72,medium,table_row,need-energy-efficient-appliances,need-energy-efficient-appliances,75,,ONTROLLED RELAY,2014,MCM Electronics,medium,ISX4A,need-energy,78,Energy / Lighting,9,pg-energy-lighting-page-004,ISX4A,ONTROLLED RELAY,item-cat-008881,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008881,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,149,ISX4A,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,ISX4A Accepts balanced,66,ONTROLLED RELAY,,pg-energy-lighting,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-efficient-appliances', 'pg-energy-lighting', 'pg-energy-lighting-page-004', 'item-cat-008881']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,when feeding a converts balanced,English,72,"MCM Electronics Catalog 57, PDF page 149",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,69,,RIGA No 6245.80,2014,MCM Electronics,medium,Jo0.2,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-017,Jo0.2,RIGA No 6245.80,item-cat-008882,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008882,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,149,Jo0.2,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,U- Yes Jo0.2 when feeding a converts balanced,58,RIGA No 6245.80,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-017', 'item-cat-008882']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,Line for local distribution *Distribution with impedance,English,71,"MCM Electronics Catalog 57, PDF page 149",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,72,,DOD aS,2014,MCM Electronics,medium,ST-ACR1,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-009,ST-ACR1,DOD aS,item-cat-008883,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008883,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,149,ST-ACR1,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,555-18872 ST-ACR1 Line for local distribution *Distribution with impedance,58,DOD aS,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-009', 'item-cat-008883']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,STICK-ON,English,67,"MCM Electronics Catalog 57, PDF page 149",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,76,,ST-ACR2- STICK-ON,2014,MCM Electronics,medium,ST-ACR2,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-019,ST-ACR2,ST-ACR2- STICK-ON,item-cat-008884,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008884,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,149,ST-ACR2,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,ST-ACR2- STICK-ON,58,ST-ACR2- STICK-ON,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-019', 'item-cat-008884']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,STICK-ON MMU UU,English,69,"MCM Electronics Catalog 57, PDF page 149",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,76,,DOD aS,2014,MCM Electronics,medium,STA-2,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-009,STA-2,DOD aS,item-cat-008885,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008885,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,149,STA-2,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,RDL Two Channel STA-2--- STICK-ON MMU UU,58,DOD aS,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-009', 'item-cat-008885']",
True,Historical catalog,2014,Audio / Video / Display,pg-communication-av,Audio / Video / Display,,STICK-ON,English,72,"MCM Electronics Catalog 57, PDF page 149",72,medium,table_row,need-communication-alerts-news,need-communication-alerts-news,77,,DOD aS,2014,MCM Electronics,medium,STM-2,need-communication,78,Communication / Audio / Video,11,pg-communication-av-page-003,STM-2,DOD aS,item-cat-008886,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008886,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,149,STM-2,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,Selectable mic or ;line inputs *Gain : trim : on each mplifier ———_= : oon RDL Microphone STM-2 - - STICK-ON,58,DOD aS,,pg-communication-av,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-alerts-news', 'pg-communication-av', 'pg-communication-av-page-003', 'item-cat-008886']",
True,Historical catalog,2014,Power Supplies / Electrical Components,pg-energy-power,Power Supplies / Electrical Components,,$101 3 output *Adjustable Preset Gain *Remote Toggle Switch },English,82,"MCM Electronics Catalog 57, PDF page 150",72,medium,table_row,need-energy-electricity,need-energy-electricity,72,,559-ST-VOX1,2014,MCM Electronics,medium,555-ST-SSR1,need-energy,78,Energy / Electrical Components,9,pg-energy-power-page-001,555-ST-SSR1,559-ST-VOX1,item-cat-008887,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008887,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,150,555-ST-SSR1,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,555-ST-SSR1 $101 3 output *Adjustable Preset Gain *Remote Toggle Switch },66,559-ST-VOX1,,pg-energy-power,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-electricity', 'pg-energy-power', 'pg-energy-power-page-001', 'item-cat-008887']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,57.15 MCM Part # ONLY,English,64,"MCM Electronics Catalog 57, PDF page 150",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,75,,599-STP-1 57.15 MCM Part # ONLY,2014,MCM Electronics,medium,599-STP-1,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-004,599-STP-1,599-STP-1 57.15 MCM Part # ONLY,item-cat-008888,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008888,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,150,599-STP-1,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,599-STP-1 57.15 MCM Part # ONLY,58,599-STP-1 57.15 MCM Part # ONLY,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-004', 'item-cat-008888']",
True,Historical catalog,2014,Networking / Telecom / Data,pg-communication-network,Networking / Telecom / Data,,music-on-hold telephone athe ra ee input and outputs Balanced,English,72,"MCM Electronics Catalog 57, PDF page 150",72,medium,table_row,need-communication-internet,need-communication-internet,78,,Attenuator Amplifier,2014,MCM Electronics,medium,YOSOGO0D0009O,need-communication,78,Communication / Networking,11,pg-communication-network-page-001,YOSOGO0D0009O,Attenuator Amplifier,item-cat-008889,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008889,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,150,YOSOGO0D0009O,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,"improve headroom, feed YOSOGO0D0009O music-on-hold telephone athe ra ee input and outputs Balanced sil",58,Attenuator Amplifier,,pg-communication-network,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-internet', 'pg-communication-network', 'pg-communication-network-page-001', 'item-cat-008889']",
True,Historical catalog,2014,Power Supplies / Electrical Components,pg-energy-power,Power Supplies / Electrical Components,,XLR to RCA,English,86,"MCM Electronics Catalog 57, PDF page 151",72,medium,table_row,need-energy-electricity,need-energy-electricity,76,,STUDIO QUALITY AUDIO TRANSFORMER,2014,MCM Electronics,medium,TX-AFC1F,need-energy,78,Energy / Electrical Components,9,pg-energy-power-page-002,TX-AFC1F,STUDIO QUALITY AUDIO TRANSFORMER,item-cat-008890,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008890,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,151,TX-AFC1F,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,Features: ‘Mounts four stick on for paging or voice over 555-18936 TX-AFC1F XLR to RCA,66,STUDIO QUALITY AUDIO TRANSFORMER,,pg-energy-power,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-electricity', 'pg-energy-power', 'pg-energy-power-page-002', 'item-cat-008890']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,RCA to XLR,English,71,"MCM Electronics Catalog 57, PDF page 151",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,79,,555-18938 TX-AFC1M RCA to XLR,2014,MCM Electronics,medium,TX-AFC1M,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-004,TX-AFC1M,555-18938 TX-AFC1M RCA to XLR,item-cat-008891,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008891,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,151,TX-AFC1M,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,555-18938 TX-AFC1M RCA to XLR,58,555-18938 TX-AFC1M RCA to XLR,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-004', 'item-cat-008891']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,e Balanced Combiner,English,72,"MCM Electronics Catalog 57, PDF page 151",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,75,,555-18938 TX-AFC1M RCA to XLR,2014,MCM Electronics,medium,iPBR4,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-004,iPBR4,555-18938 TX-AFC1M RCA to XLR,item-cat-008892,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008892,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,151,iPBR4,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,iPBR4 e Balanced Combiner,58,555-18938 TX-AFC1M RCA to XLR,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-004', 'item-cat-008892']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,$35.01 MCM Part # ONLY,English,69,"MCM Electronics Catalog 57, PDF page 152",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,74,,555-TX-LM2 $35.01 MCM Part # ONLY,2014,MCM Electronics,medium,555-TX-LM2,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-004,555-TX-LM2,555-TX-LM2 $35.01 MCM Part # ONLY,item-cat-008893,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008893,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,152,555-TX-LM2,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,555-TX-LM2 $35.01 MCM Part # ONLY,58,555-TX-LM2 $35.01 MCM Part # ONLY,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-004', 'item-cat-008893']",
True,Historical catalog,2014,Power Supplies / Electrical Components,pg-energy-power,Power Supplies / Electrical Components,,Surface mount bezel for'%,English,85,"MCM Electronics Catalog 57, PDF page 152",72,medium,table_row,need-energy-electricity,need-energy-electricity,73,,Relay,2014,MCM Electronics,medium,E2-SMBI,need-energy,78,Energy / Electrical Components,9,pg-energy-power-page-002,E2-SMBI,Relay,item-cat-008894,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008894,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,152,E2-SMBI,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,555-0692 E2-SMBI Surface mount bezel for'% 24.19,66,Relay,,pg-energy-power,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-electricity', 'pg-energy-power', 'pg-energy-power-page-002', 'item-cat-008894']",
True,Historical catalog,2014,Power Supplies / Electrical Components,pg-energy-power,Power Supplies / Electrical Components,,Desktop chassis for,English,85,"MCM Electronics Catalog 57, PDF page 152",72,medium,table_row,need-energy-electricity,need-energy-electricity,71,,Relay,2014,MCM Electronics,medium,EZ-DC2,need-energy,78,Energy / Electrical Components,9,pg-energy-power-page-002,EZ-DC2,Relay,item-cat-008895,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008895,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,152,EZ-DC2,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,Bridging Input Transformer 555-0660 EZ-DC2 Desktop chassis for 42.73,66,Relay,,pg-energy-power,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-electricity', 'pg-energy-power', 'pg-energy-power-page-002', 'item-cat-008895']",
True,Historical catalog,2014,Power Supplies / Electrical Components,pg-energy-power,Power Supplies / Electrical Components,,Under counter brackets,English,86,"MCM Electronics Catalog 57, PDF page 152",72,medium,table_row,need-energy-electricity,need-energy-electricity,79,,Relay,2014,MCM Electronics,medium,EZ-UCB2,need-energy,78,Energy / Electrical Components,9,pg-energy-power-page-002,EZ-UCB2,Relay,item-cat-008896,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008896,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,152,EZ-UCB2,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,“Included “$210.55 RDL Line Matching Transformer 555-0698 EZ-UCB2 Under counter brackets 15.95.,66,Relay,,pg-energy-power,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-electricity', 'pg-energy-power', 'pg-energy-power-page-002', 'item-cat-008896']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,"Se 18"" Prosound Woofer",English,71,"MCM Electronics Catalog 57, PDF page 153",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,72,,"Se 18"" Prosound Woofer",2014,MCM Electronics,medium,153,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-018,153,"Se 18"" Prosound Woofer",item-cat-008897,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008897,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,153,153,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,www.WiCMelectronics.com | 1-800-543-4330 153,58,"Se 18"" Prosound Woofer",,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-018', 'item-cat-008897']",
True,Historical catalog,2014,Furnishings / Cabinet Hardware,pg-shelter-furnishings,Furnishings / Cabinet Hardware,,*Sensitivity: 96dB (W/M) *Re: 5.3ohm *Qms: 9.2,English,78,"MCM Electronics Catalog 57, PDF page 153",72,medium,table_row,need-shelter-furnishings,need-shelter-furnishings,73,,"Se 18"" Prosound Woofer",2014,MCM Electronics,medium,33Hz,need-shelter,78,Shelter / Furnishings,4,pg-shelter-furnishings-page-001,33Hz,"Se 18"" Prosound Woofer",item-cat-008898,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008898,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,153,33Hz,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,monitors or in dedicated subwoofer cabinets. Features: 33Hz *Sensitivity: 96dB (W/M) *Re: 5.3ohm *Qms: 9.2,87,"Se 18"" Prosound Woofer",,pg-shelter-furnishings,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-furnishings', 'pg-shelter-furnishings', 'pg-shelter-furnishings-page-001', 'item-cat-008898']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,*Le: 1.93mH *Frequency response: *35Hz,English,64,"MCM Electronics Catalog 57, PDF page 153",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,70,,"18"" Heavy Duty Die Cast Professional Woofer",2014,MCM Electronics,medium,6.5ohm,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-002,6.5ohm,"18"" Heavy Duty Die Cast Professional Woofer",item-cat-008899,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008899,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,153,6.5ohm,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,subwoofer and musical instrument use high temperature voice coil *1000z. vented magnet 6.5ohm *Le: 1.93mH *Frequency response: *35Hz,58,"18"" Heavy Duty Die Cast Professional Woofer",,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-002', 'item-cat-008899']",
True,Historical catalog,2014,Audio / Video / Display,pg-communication-av,Audio / Video / Display,,1600W/3200W °1000z. vented magnet Specifications: *Sensitivity,English,68,"MCM Electronics Catalog 57, PDF page 154",72,medium,table_row,need-communication-alerts-news,need-communication-alerts-news,71,,Woofer Speakers,2014,MCM Electronics,medium,1400W/2800W,need-communication,78,Communication / Audio / Video,11,pg-communication-av-page-006,1400W/2800W,Woofer Speakers,item-cat-008900,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008900,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,154,1400W/2800W,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,Power RMS/Max 1400W/2800W 1600W/3200W °1000z. vented magnet Specifications: *Sensitivity,58,Woofer Speakers,,pg-communication-av,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-alerts-news', 'pg-communication-av', 'pg-communication-av-page-006', 'item-cat-008900']",
True,Historical catalog,2014,Audio / Video / Display,pg-communication-av,Audio / Video / Display,,MCM Part # (1-2) (3-up),English,71,"MCM Electronics Catalog 57, PDF page 154",72,medium,table_row,need-communication-alerts-news,need-communication-alerts-news,72,,Woofer Speakers,2014,MCM Electronics,medium,15XL1400,need-communication,78,Communication / Audio / Video,11,pg-communication-av-page-006,15XL1400,Woofer Speakers,item-cat-008901,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008901,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,154,15XL1400,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,55-4714 15XL1400 MCM Part # (1-2) (3-up),58,Woofer Speakers,,pg-communication-av,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-alerts-news', 'pg-communication-av', 'pg-communication-av-page-006', 'item-cat-008901']",
True,Historical catalog,2014,Audio / Video / Display,pg-communication-av,Audio / Video / Display,,°1000z. vented magnet Specifications: *Sensitivity,English,67,"MCM Electronics Catalog 57, PDF page 154",72,medium,table_row,need-communication-alerts-news,need-communication-alerts-news,73,,Woofer Speakers,2014,MCM Electronics,medium,1600W/3200W,need-communication,78,Communication / Audio / Video,11,pg-communication-av-page-006,1600W/3200W,Woofer Speakers,item-cat-008902,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008902,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,154,1600W/3200W,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,Power RMS/Max 1400W/2800W 1600W/3200W °1000z. vented magnet Specifications: *Sensitivity,58,Woofer Speakers,,pg-communication-av,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-alerts-news', 'pg-communication-av', 'pg-communication-av-page-006', 'item-cat-008902']",
True,Historical catalog,2014,Audio / Video / Display,pg-communication-av,Audio / Video / Display,,handle up to 1000W,English,64,"MCM Electronics Catalog 57, PDF page 154",72,medium,table_row,need-communication-alerts-news,need-communication-alerts-news,69,,Performance Speakers,2014,MCM Electronics,medium,18HP1040,need-communication,78,Communication / Audio / Video,11,pg-communication-av-page-004,18HP1040,Performance Speakers,item-cat-008903,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008903,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,154,18HP1040,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,"18HP1040 handle up to 1000W MCMiuoi0 szigcy""",58,Performance Speakers,,pg-communication-av,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-alerts-news', 'pg-communication-av', 'pg-communication-av-page-004', 'item-cat-008903']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,RMS/peak SS ee ee,English,67,"MCM Electronics Catalog 57, PDF page 154",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,69,,"15"" Die Cast Professional Woofer",2014,MCM Electronics,medium,200W/400W,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-002,200W/400W,"15"" Die Cast Professional Woofer",item-cat-008904,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-008904,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,154,200W/400W,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,power: 600W *Max power: Optimized for vented and open back enclosures 200W/400W RMS/peak SS ee ee,58,"15"" Die Cast Professional Woofer",,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-002', 'item-cat-008904']",
