archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,English,84,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,89,,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,unknown,KNA Fluid Power,high,6G-6FJX90L,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,6G-6FJX90L,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,item-cat-006894,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006894,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,6G-6FJX90L,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,37,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006894']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-06-06 BW06-06FJ90T 13943-6-6 1AA6FJB6 6G-6FJX90M,English,84,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,C292-06-06 BW06-06FJ90T 13943-6-6 1AA6FJB6 6G-6FJX90M,unknown,KNA Fluid Power,high,6G-6FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,6G-6FJX90M,C292-06-06 BW06-06FJ90T 13943-6-6 1AA6FJB6 6G-6FJX90M,item-cat-006895,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006895,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,6G-6FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-06-06 BW06-06FJ90T 13943-6-6 1AA6FJB6 6G-6FJX90M,37,C292-06-06 BW06-06FJ90T 13943-6-6 1AA6FJB6 6G-6FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006895']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,E204R-06-06 BW06-06RA 10543-6-6 1AA6MB6 6G-6MB,English,80,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,E204R-06-06 BW06-06RA 10543-6-6 1AA6MB6 6G-6MB,unknown,KNA Fluid Power,high,6G-6MB,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-004,6G-6MB,E204R-06-06 BW06-06RA 10543-6-6 1AA6MB6 6G-6MB,item-cat-006896,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006896,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,6G-6MB,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,E204R-06-06 BW06-06RA 10543-6-6 1AA6MB6 6G-6MB,37,E204R-06-06 BW06-06RA 10543-6-6 1AA6MB6 6G-6MB,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-004', 'item-cat-006896']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,English,78,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,unknown,KNA Fluid Power,high,6G-8FJX90L,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,6G-8FJX90L,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,item-cat-006897,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006897,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,6G-8FJX90L,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,37,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006897']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-08-06 BW06-08FJ90T 13943-8-6 1AA8FJB6 6G-8FJX90M,English,86,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C292-08-06 BW06-08FJ90T 13943-8-6 1AA8FJB6 6G-8FJX90M,unknown,KNA Fluid Power,high,6G-8FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,6G-8FJX90M,C292-08-06 BW06-08FJ90T 13943-8-6 1AA8FJB6 6G-8FJX90M,item-cat-006898,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006898,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,6G-8FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-08-06 BW06-08FJ90T 13943-8-6 1AA8FJB6 6G-8FJX90M,37,C292-08-06 BW06-08FJ90T 13943-8-6 1AA8FJB6 6G-8FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006898']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,E204R-08-06 BW06-08RA 10543-8-6 1AA8MB6 6G-8MB,English,78,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,85,,E204R-08-06 BW06-08RA 10543-8-6 1AA8MB6 6G-8MB,unknown,KNA Fluid Power,high,6G-8MB,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-005,6G-8MB,E204R-08-06 BW06-08RA 10543-8-6 1AA8MB6 6G-8MB,item-cat-006899,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006899,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,6G-8MB,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,E204R-08-06 BW06-08RA 10543-8-6 1AA8MB6 6G-8MB,37,E204R-08-06 BW06-08RA 10543-8-6 1AA8MB6 6G-8MB,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-005', 'item-cat-006899']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C282-10-08 BW08-10FJ90TL 14143-10-8 1AA10FJC8 8G-10FJX90L,English,86,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,C282-10-08 BW08-10FJ90TL 14143-10-8 1AA10FJC8 8G-10FJX90L,unknown,KNA Fluid Power,high,8G-10FJX90L,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,8G-10FJX90L,C282-10-08 BW08-10FJ90TL 14143-10-8 1AA10FJC8 8G-10FJX90L,item-cat-006900,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006900,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,8G-10FJX90L,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-10-08 BW08-10FJ90TL 14143-10-8 1AA10FJC8 8G-10FJX90L,37,C282-10-08 BW08-10FJ90TL 14143-10-8 1AA10FJC8 8G-10FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006900']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,English,78,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,unknown,KNA Fluid Power,high,8G-10FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,8G-10FJX90M,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,item-cat-006901,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006901,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,8G-10FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,37,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006901']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-12-08 BW08-12FJ90T 13943-12-8 1AA12FJB8 8G-12FJX90M,English,86,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,C292-12-08 BW08-12FJ90T 13943-12-8 1AA12FJB8 8G-12FJX90M,unknown,KNA Fluid Power,high,8G-12FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,8G-12FJX90M,C292-12-08 BW08-12FJ90T 13943-12-8 1AA12FJB8 8G-12FJX90M,item-cat-006902,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006902,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,8G-12FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-12-08 BW08-12FJ90T 13943-12-8 1AA12FJB8 8G-12FJX90M,37,C292-12-08 BW08-12FJ90T 13943-12-8 1AA12FJB8 8G-12FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006902']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-06-08 BW08-06FJ90T 13943-6-8 1AA6FJB8 8G-6FJX90M,English,86,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,C292-06-08 BW08-06FJ90T 13943-6-8 1AA6FJB8 8G-6FJX90M,unknown,KNA Fluid Power,high,8G-6FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,8G-6FJX90M,C292-06-08 BW08-06FJ90T 13943-6-8 1AA6FJB8 8G-6FJX90M,item-cat-006903,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006903,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,8G-6FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-06-08 BW08-06FJ90T 13943-6-8 1AA6FJB8 8G-6FJX90M,37,C292-06-08 BW08-06FJ90T 13943-6-8 1AA6FJB8 8G-6FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006903']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,English,85,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,unknown,KNA Fluid Power,high,8G-8FJX90L,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,8G-8FJX90L,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,item-cat-006904,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006904,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,8G-8FJX90L,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,37,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006904']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-08-08 BW08-08FJ90T 13943-8-8 1AA8FJB8 8G-8FJX90M,English,79,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C292-08-08 BW08-08FJ90T 13943-8-8 1AA8FJB8 8G-8FJX90M,unknown,KNA Fluid Power,high,8G-8FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,8G-8FJX90M,C292-08-08 BW08-08FJ90T 13943-8-8 1AA8FJB8 8G-8FJX90M,item-cat-006905,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006905,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,8G-8FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-08-08 BW08-08FJ90T 13943-8-8 1AA8FJB8 8G-8FJX90M,37,C292-08-08 BW08-08FJ90T 13943-8-8 1AA8FJB8 8G-8FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006905']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,E204R-08-08 BW08-08RA 10543-8-8 1AA8MB8 8G-8MB,English,86,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,E204R-08-08 BW08-08RA 10543-8-8 1AA8MB8 8G-8MB,unknown,KNA Fluid Power,high,8G-8MB,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-005,8G-8MB,E204R-08-08 BW08-08RA 10543-8-8 1AA8MB8 8G-8MB,item-cat-006906,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006906,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,8G-8MB,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,E204R-08-08 BW08-08RA 10543-8-8 1AA8MB8 8G-8MB,37,E204R-08-08 BW08-08RA 10543-8-8 1AA8MB8 8G-8MB,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-005', 'item-cat-006906']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW24-24FJ45T,English,85,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,C242-24-24 BW24-24FJ45T 13743-24-24 1AA24FJA24 24G-24FJX45,unknown,KNA Fluid Power,high,C242-24-24,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-24-24,C242-24-24 BW24-24FJ45T 13743-24-24 1AA24FJA24 24G-24FJX45,item-cat-006907,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006907,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,C242-24-24,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-24-24 BW24-24FJ45T 13743-24-24 1AA24FJA24 24G-24FJX45,37,C242-24-24 BW24-24FJ45T 13743-24-24 1AA24FJA24 24G-24FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006907']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW32-32FJ45T,English,78,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,83,,C242-32-32 BW32-32FJ45T 13743-32-32 1AA32FJA32 32G-32FJX45,unknown,KNA Fluid Power,high,C242-32-32,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-32-32,C242-32-32 BW32-32FJ45T 13743-32-32 1AA32FJA32 32G-32FJX45,item-cat-006908,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006908,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,C242-32-32,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-32-32 BW32-32FJ45T 13743-32-32 1AA32FJA32 32G-32FJX45,37,C242-32-32 BW32-32FJ45T 13743-32-32 1AA32FJA32 32G-32FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006908']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW04-04FJ90TL,English,82,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C282-04-04 BW04-04FJ90TL 14143-4-47 1AA4FJC4 4G-4FJX90L,unknown,KNA Fluid Power,high,C282-04-04,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C282-04-04,C282-04-04 BW04-04FJ90TL 14143-4-47 1AA4FJC4 4G-4FJX90L,item-cat-006909,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006909,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,C282-04-04,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-04-04 BW04-04FJ90TL 14143-4-47 1AA4FJC4 4G-4FJX90L,37,C282-04-04 BW04-04FJ90TL 14143-4-47 1AA4FJC4 4G-4FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006909']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW04-06FJ90TL,English,78,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,C282-06-04 BW04-06FJ90TL 14143-6-4 1AA6FJC4 4G-6FJX90L,unknown,KNA Fluid Power,high,C282-06-04,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C282-06-04,C282-06-04 BW04-06FJ90TL 14143-6-4 1AA6FJC4 4G-6FJX90L,item-cat-006910,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006910,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,C282-06-04,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-06-04 BW04-06FJ90TL 14143-6-4 1AA6FJC4 4G-6FJX90L,37,C282-06-04 BW04-06FJ90TL 14143-6-4 1AA6FJC4 4G-6FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006910']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW06-06FJ90TL,English,82,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,unknown,KNA Fluid Power,high,C282-06-06,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C282-06-06,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,item-cat-006911,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006911,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,C282-06-06,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,37,C282-06-06 BW06-06FJ90TL 14143-6-6 1AA6FJC6 6G-6FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006911']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW06-08FJ90TL,English,84,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,unknown,KNA Fluid Power,high,C282-08-06,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C282-08-06,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,item-cat-006912,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006912,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,C282-08-06,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,37,C282-08-06 BW06-08FJ90TL 14143-8-6 1AA8FJC6 6G-8FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006912']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW08-08FJ90TL,English,78,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,unknown,KNA Fluid Power,high,C282-08-08,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C282-08-08,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,item-cat-006913,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006913,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,C282-08-08,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,37,C282-08-08 BW08-08FJ90TL 14143-8-8 1AA8FJC8 8G-8FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006913']",
